Na I;Na II;H I;O I;O II;N II;Si II;Cu I;Ca II;C II;Type
15390.60087;18200.96365;1320.237834;10481.18426;7794.64712;32445.61875;26708.52311;10777.73005;0;0;2
109647.9389;11202.74712;9515.955555;2476.268517;953.9818361;20068.5527;30782.11264;25813.89184;0;0;2
38577.5632;1722.149199;22983.72448;3600.189439;6243.401717;3700.595815;17369.29194;15325.2071;0;0;2
5235.251867;6083.789247;11515.86545;6934.2614;2196.606771;5948.531103;32416.42853;3837.17152;0;0;2
80301.52382;10320.03874;4622.225603;6059.276845;3474.045631;10803.83914;7320.564165;9949.27966;0;0;2
66396.94953;20303.33063;11976.28687;6485.627143;3412.854668;32515.89505;2839.971678;22710.92593;0;0;2
27845.45423;3190.321013;14834.18463;4884.157252;1947.316744;12733.69805;14494.41913;10213.03975;0;0;2
35768.22898;883.5014312;5244.070601;4110.433967;1674.103534;2942.542479;32122.7779;32775.78051;0;0;2
147060.8008;4244.143769;18082.24894;2231.11533;2149.368385;18109.91579;27051.54537;7672.649903;0;0;2
78111.05452;15721.39061;13376.74926;10018.81109;7397.26289;9335.592466;9208.149355;2180.549839;0;0;2
128657.9204;10816.77185;10796.84936;859.0088635;1523.010412;27598.07952;12405.24077;17891.118;0;0;2
44514.26593;7335.682164;14665.15711;5445.266721;4298.233454;7819.553498;11847.20964;22108.47254;0;0;2
70696.10746;3987.744461;774.4020309;4313.838531;2532.916155;31150.94755;5720.787331;10184.296;0;0;2
30512.63977;4344.506268;11290.27152;15928.20832;8900.809066;2365.849295;26478.98396;1962.074332;0;0;2
84004.41987;3944.455562;2454.931968;6114.245546;4439.577296;8065.58328;8429.632243;15347.12231;0;0;2
108805.7008;9263.725399;17372.85937;9908.754415;1873.465199;65949.86359;16675.3041;14852.0839;0;0;2
8663.894278;10195.52681;13601.46192;14783.0578;4718.370712;18132.67722;42960.16594;19597.27472;0;0;2
17580.28641;10468.72375;4722.567455;1358.890645;2014.564227;12084.83792;14584.53883;9881.339566;0;0;2
27074.89174;19117.82158;13646.15191;3911.880626;775.1822763;10957.41899;7442.286749;43296.56276;0;0;2
74478.08357;18959.70225;4244.969642;4812.383239;674.0755836;14528.07429;9782.175508;24526.78372;0;0;2
8324.14834;1757.265875;5575.796942;6012.921508;2465.173502;6208.846787;23903.26894;7943.304068;0;0;2
163078.6145;10100.61948;8923.184756;12575.2271;2249.07842;41249.15716;20005.52971;22517.34684;0;0;2
86497.42881;16372.84778;8397.056737;1501.073047;3694.142259;37403.42327;6035.283162;17563.09083;0;0;2
105426.6692;24970.17283;16859.4093;8106.936966;2394.063878;17142.90004;49691.24325;27011.23642;0;0;2
79880.19322;8337.920179;16397.08635;12370.91843;7383.437031;19198.66891;20650.55026;11938.1735;0;0;2
96217.59461;13433.09866;9988.837532;8673.815797;1115.449249;12960.00229;6346.772804;23373.42436;0;0;2
64500.43838;1469.833559;13029.45824;6368.271431;7776.174175;23702.82357;11594.9741;48571.22699;0;0;2
169572.3616;4364.951508;10977.33115;16731.16192;4823.691001;17076.74806;23919.67784;37505.82493;0;0;2
23846.80688;10837.98618;15019.74299;2012.37905;4793.672507;38951.71516;23367.43554;31442.32821;0;0;2
127078.9595;17056.18328;4462.204141;1833.614963;1898.457859;14055.47201;4149.666489;44069.63281;0;0;2
40036.07754;2181.107757;9402.101154;3063.358002;4157.338131;17511.80914;38745.27413;45960.50569;0;0;2
47112.37056;3412.855045;16889.98861;7297.397138;1370.387506;13935.62475;21159.61685;29663.555;0;0;2
60777.46227;7356.291979;5865.264421;24583.33176;846.0942197;24330.08276;56023.97903;12027.90066;0;0;2
5918.127719;16193.26049;7744.557935;1646.076765;2383.85101;6028.659353;54027.83677;11497.61028;0;0;2
101462.4951;8500.573352;4614.738096;10074.5884;4735.494418;43401.14829;24766.80764;19851.57985;0;0;2
88658.33457;1674.661537;21711.73143;8860.601094;2025.049608;774.2375095;6284.586561;26596.45673;0;0;2
89352.34907;7492.479688;6213.811002;4874.661219;163.1361638;6896.215787;9986.000556;3873.881145;0;0;2
140860.7234;6287.354358;10471.3346;7855.603103;1081.137018;1772.506696;15392.41981;16748.35079;0;0;2
75299.38193;6180.57287;6695.1524;13794.70402;9098.329708;9346.065154;22784.23879;2318.458556;0;0;2
211254.4838;16702.9282;3596.426635;13853.6482;1466.303947;31259.91357;7401.483321;9112.295592;0;0;2
62260.60154;5212.000145;3342.641593;2349.975612;2863.461078;3904.178058;26305.25069;38013.83584;0;0;2
166577.9945;6337.614662;9164.543108;3360.328492;3025.952466;18670.48783;32088.71746;5504.557033;0;0;2
57421.72236;13031.54664;5037.20554;2151.167264;4704.396015;21185.51708;37426.03806;5538.937963;0;0;2
142046.3139;1158.918339;5942.475447;13539.83044;3865.802098;10813.68488;18419.46285;14043.42371;0;0;2
154088.8978;310.6835195;1927.433606;2523.944534;871.1742458;18383.57547;7548.117104;4613.484346;0;0;2
125541.1499;1076.859858;1332.00814;3791.128711;1814.388565;3629.8536;10282.26909;26425.35361;0;0;2
166932.1336;14451.28096;5161.512305;5276.839796;6013.266045;23136.64383;16553.82541;25869.44592;0;0;2
108686.4207;4327.868839;3442.171452;8495.644526;5148.008674;5110.523521;24576.73126;9923.010402;0;0;2
50794.38689;10059.00808;17559.47706;4456.510401;71.82074836;9188.643427;5033.268171;53567.67106;0;0;2
94252.48286;3498.60927;21734.81538;4149.503664;4283.191663;26554.90738;27125.12464;31215.27278;0;0;2
26892.58518;16884.45769;27158.28593;10040.17676;792.5535354;16661.25415;7448.237985;30044.55252;0;0;2
78310.65088;5450.96725;4034.598985;3394.605969;4091.733078;1713.526923;34246.00103;23473.56067;0;0;2
9965.803751;2079.273739;19127.92148;18465.03007;6484.666681;6222.804729;33849.64879;1927.808387;0;0;2
63412.15213;7920.811521;10701.03278;6136.109065;3541.297924;21417.48652;1014.801821;45618.33911;0;0;2
51197.35475;7982.604104;11035.91026;11117.02831;5109.614395;37399.89847;37772.01658;18795.67719;0;0;2
6220.046617;4812.374126;22363.17787;7091.524568;783.2560354;5011.979153;11402.56585;10934.75013;0;0;2
82209.61775;11653.26081;4321.867967;3233.70337;6352.333833;17825.66608;3732.679258;10027.67558;0;0;2
95805.99336;14701.70504;253.8034911;11410.06871;7842.580359;464.6004811;43785.69269;13989.95477;0;0;2
21373.94998;5556.398128;8646.898738;9778.357849;6711.468693;10221.87602;12092.23392;11813.18121;0;0;2
21102.75351;13145.69209;4869.366842;8979.077024;4028.069049;40717.2031;25067.39988;36654.9177;0;0;2
182936.4993;3641.935471;661.9940702;18174.40444;12259.20276;47837.2974;36568.99234;3131.557761;0;0;2
93793.69684;1196.387837;3094.084643;5410.247268;1406.201461;13731.15098;19742.55105;25011.79418;0;0;2
188510.4213;7572.613661;14641.62219;186.55223;2638.820603;37375.84249;18194.47367;29313.62626;0;0;2
119418.4835;12859.02008;21293.41552;1825.628389;1782.691477;43243.28183;27642.99075;9851.551711;0;0;2
21771.81342;25676.62237;9747.862665;6847.397585;3310.06605;18087.02754;14719.74387;27850.35311;0;0;2
129255.3445;20698.69905;16083.11116;20434.11396;4711.396857;25468.86996;4840.314534;30151.59474;0;0;2
18136.65764;17069.48442;6825.715384;1891.842456;2720.454229;23043.45204;1294.220556;4491.931889;0;0;2
103392.542;9802.521143;33257.0492;7961.895284;762.2263315;7478.040344;8724.474004;817.6662534;0;0;2
91675.55767;7044.32362;14034.75531;16998.68546;1336.091296;33327.86773;28290.54273;28801.27183;0;0;2
51247.79537;9363.52465;27563.572;13410.00134;2300.379092;2536.432815;24789.47139;9353.27841;0;0;2
27526.14765;16115.94103;3107.272574;14166.0269;2210.729435;45081.4366;17304.19755;22809.11402;0;0;2
14674.05753;7890.528131;16970.04825;7390.673214;3420.875868;18726.76474;1999.810476;31764.46982;0;0;2
31420.55682;3907.843509;10272.5947;11154.00314;257.8086415;44861.75605;17399.46296;44915.04668;0;0;2
85813.15067;9863.042898;10831.60999;11508.6285;2209.139895;12166.1855;19069.42003;3604.529551;0;0;2
78004.6881;2738.285014;6964.731979;15625.23053;2692.938636;924.9240398;2281.799905;33070.77777;0;0;2
168864.5665;3217.912323;12242.93973;6560.826302;4999.692264;2578.103856;25792.79753;19101.19394;0;0;2
66650.5297;7551.308508;15192.846;11576.59038;343.1250491;2017.084569;24991.18925;3019.046194;0;0;2
34365.46026;11106.7002;14704.65358;1167.666222;5960.597665;12468.86446;27095.76605;1554.409974;0;0;2
35493.49289;10958.73742;15549.55919;26524.21079;1793.738201;19576.66388;6025.577064;19755.39524;0;0;2
31494.69997;6434.762597;20655.1579;740.7632889;1463.385504;32002.66;7010.594168;10200.36566;0;0;2
133783.6054;26502.54877;15403.8607;20756.55031;40.3626334;10839.28619;27293.56075;38918.83906;0;0;2
73639.17271;6845.889179;5984.732396;15430.56491;6626.958527;17676.04546;20827.40417;46376.53869;0;0;2
57033.45083;3397.931128;14310.40292;285.9306395;5593.071181;46620.84149;9206.022331;34476.77864;0;0;2
108369.7566;11430.36061;16.46366569;15340.26046;5194.889848;17279.58251;24777.58823;14252.53148;0;0;2
47297.47324;1184.323861;5138.226589;8267.317213;4614.861469;30540.40777;23589.17816;24776.20194;0;0;2
116321.8946;8071.856318;1233.937228;3591.118342;913.4281368;9728.076983;22964.31098;19535.36642;0;0;2
50917.92338;17568.0465;27422.40974;16201.50318;8109.065908;23518.25923;14999.25104;4345.401788;0;0;2
19269.97138;7549.615834;23821.44709;127.8924011;5008.536662;42633.75946;1520.755734;26104.53346;0;0;2
94178.91057;6956.511487;15101.05933;13545.03249;7748.129629;61882.60745;29027.09018;4825.584036;0;0;2
48983.58371;7976.208248;22788.6555;1032.567572;7790.961137;48991.24863;1499.253985;15563.70728;0;0;2
112699.6894;217.8296075;509.1092435;2865.891815;2333.851936;29896.23939;29455.48459;31586.80655;0;0;2
125681.331;15547.16751;6402.450469;17678.55925;4011.702729;4400.259773;4599.796157;41152.84028;0;0;2
35052.97229;15559.59891;2329.615912;13616.79277;1562.717905;24081.62073;2708.561003;9858.277471;0;0;2
110764.4137;560.529704;16520.33098;520.9145328;661.9929277;6906.73139;13649.23612;1071.83268;0;0;2
223299.8363;11699.68775;25230.46889;5224.051267;2847.274447;19517.47008;12504.67059;14856.03386;0;0;2
4654.49248;8382.57573;13680.30518;9109.892179;3889.276382;25195.74982;20075.75084;47823.90901;0;0;2
19452.57931;14473.90852;9157.924502;385.6298935;3607.280745;24269.1819;9702.460939;5711.85679;0;0;2
50933.199;8656.077161;2193.028928;7243.534699;4537.870136;11632.76143;23535.45464;11833.57301;0;0;2
118249.8605;4705.258014;32368.12956;16841.82469;1738.85833;35453.33216;1751.083247;647.276665;0;0;2
23089.50968;15376.42508;14458.76145;4728.163892;654.0398782;203.7327268;40132.52139;5574.311378;0;0;2
27495.93476;9329.516819;25008.97222;11158.86116;1261.421717;627.5410197;23857.97168;19536.56283;0;0;2
75461.26535;15085.8527;22081.64415;5774.030312;799.5460875;45131.10935;24491.96168;43370.8596;0;0;2
44038.79443;13579.69768;11805.33291;87.20150363;1349.56871;3159.079673;7686.61185;679.2139404;0;0;2
34942.84501;9964.81271;8149.364082;14788.37016;2765.759909;47036.99006;22246.70152;22928.12767;0;0;2
58593.40877;5071.168884;4632.028005;98.77500528;1031.615816;9152.277255;16755.58822;10652.91044;0;0;2
19902.62156;2696.024408;1820.420314;16256.85177;568.4014332;45129.29387;8074.699956;24435.35081;0;0;2
42223.1017;20509.94815;15170.27985;7505.933636;1713.301185;32082.72613;2817.423759;4620.976771;0;0;2
6363.345595;4114.530957;12994.01973;19736.3197;3314.092498;45489.35432;28610.42708;1768.802528;0;0;2
1928.582499;7732.762782;11963.45408;11155.73541;425.6575508;15523.61847;36965.87783;14288.08759;0;0;2
13302.64699;561.40327;8516.458862;9704.62262;2619.424248;5022.474641;2693.010048;18382.69924;0;0;2
64434.82308;9450.234554;16421.93857;5632.305945;3.661636436;29258.98408;21813.16985;24606.36731;0;0;2
19553.11127;13471.7306;4748.985199;24185.16499;1726.205212;35375.38333;12823.4159;9424.077697;0;0;2
58724.15926;2640.628187;18763.28077;1440.046926;9330.87887;26553.61751;37318.56745;1274.840516;0;0;2
17058.06585;2122.241913;250.22596;3624.807455;2248.99055;2974.559066;11126.45198;38701.44174;0;0;2
61481.26708;5431.900222;18223.50466;7360.811951;2201.987973;40325.94191;19586.32027;106.7785335;0;0;2
25022.40118;19405.877;4962.162799;3480.702578;697.7738133;30034.4539;45630.56448;21430.12792;0;0;2
89723.93092;8619.588677;6511.89665;3278.226389;2281.462011;68228.48562;24549.22242;24157.78194;0;0;2
185742.9926;3550.610163;1226.723323;356.1202122;1961.634003;21051.17504;11750.8304;5516.292912;0;0;2
71146.29504;3353.779328;12591.62611;6469.742178;1576.218673;5098.844371;1334.170903;25080.81371;0;0;2
25967.64699;5371.672854;9943.81976;24149.88019;2975.993949;8376.019857;9208.620742;3447.983221;0;0;2
47132.51343;62.26834325;10021.10428;12640.68029;5855.589828;10213.79019;21049.29551;27228.19542;0;0;2
18457.76867;15807.69052;280.9825659;12981.36587;3020.148965;28012.33692;32419.30699;4725.72608;0;0;2
210267.3521;1817.826028;1787.439931;9323.908589;271.0358663;20337.90875;40872.21605;22818.87814;0;0;2
178099.6892;8307.852842;9015.218571;10656.81768;5057.099019;29041.56922;37103.219;8962.265911;0;0;2
87133.46997;12336.51483;10594.36555;9345.729982;2235.923035;39346.66018;9603.567843;27157.03233;0;0;2
82877.59171;23478.57503;12139.62025;17379.41734;2485.156459;550.1952987;5398.053629;4676.446418;0;0;2
57262.96022;6935.38965;22815.21663;14324.22608;1443.181758;32724.47368;21961.16471;768.55563;0;0;2
98538.91529;27463.58781;7205.861187;14135.16515;166.6808861;2854.074743;3997.915187;15086.28172;0;0;2
35385.13125;9710.988969;3497.836607;2262.40061;4492.135144;703.946569;3867.643357;12965.03914;0;0;2
88765.66321;14285.77997;26402.29014;4958.983508;904.9993708;41876.66677;21349.09836;10494.32152;0;0;2
77701.69374;4950.042953;15371.68258;16860.36062;5411.271945;18838.41529;17734.29917;1218.427377;0;0;2
27251.40078;8882.441873;273.3379865;4856.991036;4768.532013;22539.7643;27955.1676;11535.8265;0;0;2
152987.403;11042.67231;4842.268178;16730.96082;180.6418383;8227.958399;37000.51735;8195.360114;0;0;2
87396.71118;10893.98272;13026.96536;19028.67347;3153.599759;17967.86879;10525.11307;18625.38287;0;0;2
78575.53083;10782.72097;6242.336689;7994.577276;3145.189714;38563.43673;28581.32697;26093.46757;0;0;2
61761.2562;1275.754286;1061.019646;11024.78845;2250.236125;7435.326532;41861.33607;3889.033417;0;0;2
19474.53042;4649.192338;637.6643299;2857.818596;8839.141767;2437.913388;29611.61137;6342.959887;0;0;2
7690.037423;2551.339475;13555.10821;3300.149605;4539.209824;19343.79074;30881.97277;18815.6434;0;0;2
41036.88513;20266.59534;11482.59193;725.0871674;2269.582945;9828.038499;8209.575317;16784.77144;0;0;2
122737.8718;6032.559102;17968.39673;15993.86691;955.2181544;17614.98546;27881.38874;13096.76682;0;0;2
116350.5179;7154.337158;5604.382563;13987.04127;1312.809565;17055.96735;15077.05368;19015.99539;0;0;2
41881.86147;11183.42375;1337.419673;6884.427958;2619.98448;32197.08584;17141.73971;16331.58185;0;0;2
39323.709;7531.637245;7978.656807;9114.211473;1649.452455;38728.02571;19311.39958;50326.85247;0;0;2
141355.069;1901.697221;30085.02405;15965.43429;6662.932531;39279.78178;37914.63293;9924.527027;0;0;2
114919.5247;4787.133075;18887.11327;6717.651271;3985.731958;39058.83268;7738.043646;10837.70074;0;0;2
21328.29114;3709.305798;2874.24933;4296.692009;1791.696689;1493.835409;245.6158262;4665.569955;0;0;2
194265.5575;15311.60968;318.3498443;3659.617;3821.473092;24958.60997;10732.10998;17309.35513;0;0;2
38495.21039;9755.860453;13726.67542;11468.78373;3660.72492;56727.17162;17932.69621;13223.13401;0;0;2
42525.29392;5459.29294;16665.45968;6264.898972;8430.595467;23529.28259;5380.12085;29059.55617;0;0;2
52039.78485;1292.996341;265.3961246;3246.224415;5473.64257;14387.61549;9003.437713;37933.28507;0;0;2
58474.33922;7966.571825;22034.72447;18264.46403;3002.761387;39476.88685;16384.98855;1717.286115;0;0;2
23591.33656;10473.44204;11506.87263;762.4607737;1625.948792;30791.43295;1388.065496;16500.26826;0;0;2
94015.05203;8182.560859;10430.86958;13056.32544;2152.206427;7736.711508;20312.81009;22797.74932;0;0;2
89319.56982;10249.89;17037.93227;4196.546289;7038.664841;16971.8589;28153.50741;10375.97236;0;0;2
25903.97963;584.4149185;10196.41428;5410.149527;5529.031335;55759.64789;7326.794062;1916.303587;0;0;2
7010.997873;15489.86899;5024.9952;22962.71239;4500.755325;12259.90068;638.6632534;37313.67518;0;0;2
52518.96026;3938.757741;3107.186636;22394.89512;4274.073058;5465.039968;36784.84953;11102.26246;0;0;2
28990.4416;22594.49565;21616.58481;5918.847151;2757.563329;33383.14813;2416.400564;54088.66175;0;0;2
67786.51388;4658.902833;18661.75801;12504.37648;3802.042416;19460.50917;78.50562256;1555.390589;0;0;2
12833.89386;12077.79921;9562.843454;21981.13369;1739.727922;14673.32817;28378.46665;33540.14866;0;0;2
195001.228;1827.349468;805.2053259;1665.344921;665.6273564;19669.7864;1694.333292;16759.60898;0;0;2
113404.7516;17994.18818;14662.82403;14998.25181;1158.12238;23134.58897;14575.61355;12034.45643;0;0;2
98912.14144;2061.413423;10874.24553;13858.08977;4803.276543;3099.500101;4103.05084;19109.56581;0;0;2
67857.01453;1478.133202;13179.0253;3539.934234;3369.472454;6876.07391;14893.96849;16362.08454;0;0;2
64326.19792;2234.435404;25033.05344;15728.69804;33.04438314;14856.26625;25431.76048;4075.381966;0;0;2
173552.6987;16844.12049;4726.026173;3682.593923;958.3556321;40208.47755;27434.57979;21770.41529;0;0;2
155365.274;4680.786955;9249.122192;25603.4272;492.0027591;5082.016819;34247.10331;38639.06067;0;0;2
32257.97752;1227.096866;7446.541326;16763.62237;2538.567494;27979.13983;9504.49324;9977.848053;0;0;2
46266.75754;9922.848678;7923.645166;9318.86204;828.029113;6603.574373;35963.71184;20681.33886;0;0;2
75152.10634;4207.67982;11934.32256;4932.371995;4314.277069;26562.48349;12202.3179;21487.60401;0;0;2
135693.4738;6260.444232;7090.449738;20506.15585;822.055703;1256.212777;10120.72502;14710.12463;0;0;2
167493.7984;15391.64208;5478.065502;23233.76808;2529.162993;2767.27414;7310.217518;1082.988275;0;0;2
74230.7707;14476.58933;14654.46306;9465.419989;3552.384324;15124.91056;32441.95943;9527.133513;0;0;2
77337.31636;6988.895512;5095.831225;5026.785165;1548.207211;7890.316189;4099.984886;3843.577951;0;0;2
72342.09745;13298.61289;14268.71845;13246.39198;1886.733686;12335.95764;21322.81962;4612.408161;0;0;2
44490.47679;33965.36216;7496.233332;6750.150586;655.2914466;18268.47441;19893.91894;4934.331472;0;0;2
55504.17051;674.1191845;12887.80227;7251.560463;3600.202008;14956.67974;21693.26909;41834.69818;0;0;2
13344.59402;8357.358686;10902.3975;4652.099152;6272.645364;27755.94478;10690.87135;44384.90753;0;0;2
32825.73919;5663.965368;3497.944598;14382.4568;455.5850259;5956.302687;20110.83374;4159.740917;0;0;2
40888.52679;2251.416842;16648.10913;2404.55544;4303.046747;17790.47769;28905.89389;8057.652556;0;0;2
178620.6479;9907.787457;5746.282303;9505.307264;3238.536388;40123.48532;33216.44271;30609.76417;0;0;2
43452.53597;4035.320425;16328.21038;20035.58503;2197.239705;26908.37674;34975.41733;7983.67548;0;0;2
